year,constructorId,name,races,wins,podiums,avg_finish,total_points,win_rate,podium_rate,avg_points,TDI,inv_avg_finish,TDI_normalized,TDI_rank,poles,one_two_finishes,max_possible_points,points_eff,win_rate_alt,pole_rate,one_two_rate,TDI_alt,TDI_og_pct
1974,surtees,Surtees,15,0,0,21.444444444444443,0.0333333333333333,0.0,0.0,0.2,0.0929702970297029,0.5753575357535754,0.046421378782928,16.0,0,0,375,8.88888888888888e-05,0.0,0.0,0.0,0.003555555555555552,9.29702970297029
1974,ensign,Ensign,12,0,0,23.58333333333333,0.0,0.0,0.0,0.0,0.0799504950495049,0.5330033003300331,0.0305244743299201,17.0,0,0,300,0.0,0.0,0.0,0.0,0.0,7.995049504950489
1974,amon,Amon,4,0,0,28.0,0.0,0.0,0.0,0.0,0.0668316831683168,0.4455445544554455,0.0145066808696649,18.0,0,0,100,0.0,0.0,0.0,0.0,0.0,6.683168316831679
1974,lyncar,Lyncar,1,0,0,31.0,0.0,0.0,0.0,0.0,0.0579207920792079,0.3861386138613861,0.0036266702174162,19.0,0,0,25,0.0,0.0,0.0,0.0,0.0,5.79207920792079
1974,maki,Maki,2,0,0,32.0,0.0,0.0,0.0,0.0,0.0549504950495049,0.3663366336633663,0.0,20.0,0,0,50,0.0,0.0,0.0,0.0,0.0,5.49504950495049
1975,ferrari,Ferrari,14,6,11,7.142857142857143,1.0,1.0,1.0,6.392857142857143,0.9287835926449788,0.8585572842998586,1.0,1.0,0,0,350,0.002857142857142857,0.42857142857142855,0.0,0.0,12.97142857142857,92.87835926449787
1975,mclaren,McLaren,14,3,10,10.137931034482758,0.7262569832402235,0.4999999999999999,0.9090909090909092,4.642857142857143,0.6674114574817143,0.799248890406282,0.6961388832169763,2.0,0,0,350,0.0020750199521149242,0.21428571428571427,0.0,0.0,6.511572226656025,66.74114574817142
1975,brabham,Brabham,14,2,9,9.892857142857142,0.6815642458100558,0.3333333333333332,0.8181818181818182,4.357142857142857,0.5781402461874279,0.804101838755304,0.5923556320164953,3.0,0,0,350,0.0019473264166001594,0.14285714285714285,0.0,0.0,4.363607342378292,57.814024618742785
1975,tyrrell,Tyrrell,14,1,4,10.483870967741936,0.3575418994413408,0.1666666666666666,0.3636363636363636,2.2857142857142856,0.3396105933354193,0.7923985946981795,0.3150503000758731,4.0,0,0,350,0.0010215482841181166,0.07142857142857142,0.0,0.0,2.1837190742218673,33.96105933354193
1975,hesketh,Hesketh,14,1,4,11.73076923076923,0.3687150837988827,0.1666666666666666,0.3636363636363636,2.357142857142857,0.3381415719999159,0.7677075399847677,0.3133424727923513,5.0,0,0,350,0.0010534716679968077,0.07142857142857142,0.0,0.0,2.1849960095770147,33.81415719999159
1975,march,March,14,1,1,16.696969696969695,0.1005586592178771,0.1666666666666666,0.0909090909090908,0.6428571428571429,0.2015773784082318,0.6693669366936694,0.1545782328651624,6.0,0,0,350,0.0002873104549082203,0.07142857142857142,0.0,0.0,2.154349561053471,20.15773784082318
1975,shadow,Shadow,14,0,1,14.428571428571429,0.106145251396648,0.0,0.0909090909090908,0.6785714285714286,0.1510991801494594,0.7142857142857143,0.0958942354814151,7.0,0,0,350,0.00030327214684756573,0.0,0.0,0.0,0.01213088587390263,15.109918014945938
1975,lotus,Lotus,14,0,1,14.161290322580646,0.1005586592178771,0.0,0.0909090909090908,0.6428571428571429,0.1507757659889254,0.7195784094538487,0.0955182467099192,8.0,0,0,350,0.0002873104549082203,0.0,0.0,0.0,0.011492418196328812,15.07757659889254
1975,frank-williams-racing-cars,Frank Williams Racing Cars,14,0,1,18.11111111111111,0.0670391061452514,0.0,0.0909090909090908,0.4285714285714285,0.1323397144183691,0.6413641364136413,0.0740852075077893,9.0,0,0,350,0.00019154030327214684,0.0,0.0,0.0,0.007661612130885873,13.233971441836909
1975,parnelli,Parnelli,12,0,0,14.333333333333334,0.0558659217877094,0.0,0.0,0.4166666666666667,0.1185989269317993,0.7161716171617162,0.0581107003992207,10.0,0,0,300,0.00018621973929236466,0.0,0.0,0.0,0.007448789571694587,11.85989269317993
1975,penske,Penske,10,0,0,12.1,0.0223463687150838,0.0,0.0,0.2,0.1185286796836108,0.7603960396039604,0.058029033670393,11.0,0,0,250,8.93854748603352e-05,0.0,0.0,0.0,0.003575418994413408,11.85286796836108
1975,hill,Hill,11,0,0,14.2,0.0335195530726257,0.0,0.0,0.2727272727272727,0.1145256927927429,0.7188118811881188,0.0533753162174322,12.0,0,0,275,0.00012188928390045708,0.0,0.0,0.0,0.004875571356018284,11.45256927927429
1975,lola,Lola,3,0,0,14.0,0.0,0.0,0.0,0.0,0.1084158415841584,0.7227722772277227,0.0462722399447495,13.0,0,0,75,0.0,0.0,0.0,0.0,0.0,10.84158415841584
1975,surtees,Surtees,11,0,0,14.833333333333334,0.0,0.0,0.0,0.0,0.1059405940594059,0.7062706270627063,0.0433946130825138,14.0,0,0,275,0.0,0.0,0.0,0.0,0.0,10.59405940594059
1975,ensign,Ensign,9,0,0,16.181818181818183,0.0111731843575419,0.0,0.0,0.1111111111111111,0.1041698303908603,0.6795679567956796,0.0413359918544056,15.0,0,0,225,4.965859714463066e-05,0.0,0.0,0.0,0.0019863438857852266,10.416983039086029
1975,lyncar,Lyncar,1,0,0,17.0,0.0,0.0,0.0,0.0,0.0995049504950495,0.6633663366336633,0.0359127832407011,16.0,0,0,25,0.0,0.0,0.0,0.0,0.0,9.95049504950495
1975,fittipaldi,Fittipaldi,14,0,0,18.285714285714285,0.0,0.0,0.0,0.0,0.0956859971711456,0.637906647807638,0.0314730160818232,17.0,0,0,350,0.0,0.0,0.0,0.0,0.0,9.56859971711456
1975,brm,BRM,11,0,0,18.545454545454547,0.0,0.0,0.0,0.0,0.0949144914491449,0.6327632763276327,0.030576093423464,18.0,0,0,275,0.0,0.0,0.0,0.0,0.0,9.49144914491449
1975,maki,Maki,5,0,0,27.4,0.0,0.0,0.0,0.0,0.0686138613861386,0.4574257425742575,0.0,19.0,0,0,125,0.0,0.0,0.0,0.0,0.0,6.86138613861386
1976,ferrari,Ferrari,15,6,13,8.233333333333333,1.0,1.0,1.0,6.6,0.9255445544554456,0.836963696369637,1.0,1.0,0,0,375,0.0026666666666666666,0.4,0.0,0.0,12.106666666666666,92.55445544554456
1976,mclaren,McLaren,16,6,10,9.03125,0.8888888888888888,0.9375,0.7211538461538461,5.5,0.8093657442667345,0.8211633663366337,0.8642362625354643,2.0,0,0,400,0.0022222222222222222,0.375,0.0,0.0,11.338888888888887,80.93657442667345
1976,tyrrell,Tyrrell,16,1,12,11.195121951219512,0.8888888888888888,0.15625,0.8653846153846153,5.5,0.5655585941450618,0.7783144168075344,0.5793291450729057,3.0,0,0,400,0.0022222222222222222,0.0625,0.0,0.0,1.963888888888889,56.55585941450618
1976,lotus,Lotus,16,1,5,14.516129032258064,0.3232323232323232,0.15625,0.3605769230769231,2.0,0.3163609804683942,0.7125519003513254,0.2881228627479789,4.0,0,0,400,0.000808080808080808,0.0625,0.0,0.0,1.907323232323232,31.63609804683942
1976,penske,Penske,16,1,3,11.176470588235292,0.202020202020202,0.15625,0.2163461538461538,1.25,0.2659806414747809,0.778683750728014,0.2292496215313302,5.0,0,0,400,0.0005050505050505049,0.0625,0.0,0.0,1.8952020202020203,26.59806414747809
1976,march,March,16,1,1,15.981818181818182,0.1919191919191919,0.15625,0.0721153846153846,1.1875,0.213629437462977,0.6835283528352836,0.16807327529516,6.0,0,0,400,0.00047979797979797974,0.0625,0.0,0.0,1.894191919191919,21.3629437462977
1976,ligier,Ligier,16,0,3,12.5,0.202020202020202,0.0,0.2163461538461538,1.25,0.2073618659942917,0.7524752475247525,0.1607491434157522,7.0,0,0,400,0.0005050505050505049,0.0,0.0,0.0,0.0202020202020202,20.73618659942917
1976,shadow,Shadow,16,0,1,11.666666666666666,0.101010101010101,0.0,0.0721153846153846,0.625,0.1535774010093317,0.768976897689769,0.0978979231972984,8.0,0,0,400,0.00025252525252525247,0.0,0.0,0.0,0.0101010101010101,15.35774010093317
1976,parnelli,Parnelli,2,0,0,10.5,0.0101010101010101,0.0,0.0,0.5,0.1208320832083208,0.7920792079207921,0.0596325396741918,9.0,0,0,50,0.000202020202020202,0.0,0.0,0.0,0.008080808080808079,12.08320832083208
1976,brabham,Brabham,16,0,0,17.5531914893617,0.1111111111111111,0.0,0.0,0.6875,0.1200840296795637,0.6524120497156098,0.0587583824787219,10.0,0,0,400,0.0002777777777777778,0.0,0.0,0.0,0.011111111111111112,12.008402967956371
1976,surtees,Surtees,15,0,0,15.18421052631579,0.0707070707070707,0.0,0.0,0.4666666666666667,0.1190397987167137,0.6993225638353309,0.0575381195231758,11.0,0,0,375,0.00018855218855218854,0.0,0.0,0.0,0.007542087542087542,11.903979871671371
1976,kojima,Kojima,1,0,0,11.0,0.0,0.0,0.0,0.0,0.1173267326732673,0.7821782178217822,0.0555362721277334,12.0,0,0,25,0.0,0.0,0.0,0.0,0.0,11.73267326732673
1976,ensign,Ensign,14,0,0,14.642857142857142,0.0202020202020202,0.0,0.0,0.1428571428571428,0.1105467689626105,0.7100424328147101,0.0476133711121562,13.0,0,0,350,5.772005772005771e-05,0.0,0.0,0.0,0.002308802308802309,11.05467689626105
1976,fittipaldi,Fittipaldi,16,0,0,17.6,0.0303030303030303,0.0,0.0,0.1875,0.1037833783378337,0.6514851485148514,0.0397098370024437,14.0,0,0,400,7.575757575757576e-05,0.0,0.0,0.0,0.0030303030303030307,10.37833783378337
1976,boro,Boro,6,0,0,18.166666666666668,0.0,0.0,0.0,0.0,0.096039603960396,0.6402640264026402,0.0306606502371861,15.0,0,0,150,0.0,0.0,0.0,0.0,0.0,9.6039603960396
1976,wolf-williams,Wolf-Williams,16,0,0,18.464285714285715,0.0,0.0,0.0,0.0,0.0951555869872701,0.6343705799151343,0.0296276094610006,16.0,0,0,400,0.0,0.0,0.0,0.0,0.0,9.515558698727009
1976,hesketh,Hesketh,15,0,0,18.73913043478261,0.0,0.0,0.0,0.0,0.0943392165303486,0.6289281102023245,0.0286736187616014,17.0,0,0,375,0.0,0.0,0.0,0.0,0.0,9.43392165303486
1976,brm,BRM,1,0,0,22.0,0.0,0.0,0.0,0.0,0.0846534653465346,0.5643564356435644,0.0173550850399167,18.0,0,0,25,0.0,0.0,0.0,0.0,0.0,8.46534653465346
1976,maki,Maki,1,0,0,27.0,0.0,0.0,0.0,0.0,0.0698019801980198,0.4653465346534653,0.0,19.0,0,0,25,0.0,0.0,0.0,0.0,0.0,6.980198019801979
1977,ferrari,Ferrari,17,4,16,7.558823529411764,1.0,0.8,1.0,6.705882352941177,0.8575480489225393,0.8503203261502621,1.0,1.0,0,0,425,0.002352941176470588,0.23529411764705882,0.0,0.0,7.152941176470589,85.75480489225393
1977,lotus,Lotus,17,5,7,11.794117647058824,0.5877192982456141,1.0,0.4375,3.941176470588236,0.6918868270340965,0.7664531158998252,0.7958601380960726,2.0,0,0,425,0.0013828689370485037,0.29411764705882354,0.0,0.0,8.878844169246648,69.18868270340965
1977,wolf,Wolf,17,3,9,9.058823529411764,0.4824561403508772,0.6000000000000001,0.5625000000000001,3.235294117647059,0.5702088314481604,0.8206173558532324,0.6459196213444417,3.0,0,0,425,0.0011351909184726522,0.17647058823529413,0.0,0.0,5.339525283797729,57.02088314481604
1977,mclaren,McLaren,17,3,7,13.37735849056604,0.5701754385964912,0.6000000000000001,0.4375,3.823529411764706,0.5436753595294982,0.7351018120679992,0.613223138537168,4.0,0,0,425,0.0013415892672858616,0.17647058823529413,0.0,0.0,5.347781217750258,54.36753595294982
1977,shadow,Shadow,17,1,2,13.029411764705882,0.2105263157894736,0.2,0.125,1.411764705882353,0.2546540400944119,0.7419918462434478,0.2570699509402489,5.0,0,0,425,0.0004953560371517026,0.058823529411764705,0.0,0.0,1.7845201238390094,25.46540400944119
1977,ligier,Ligier,17,1,2,11.444444444444445,0.1578947368421052,0.2,0.125,1.0588235294117647,0.248835548028487,0.7733773377337734,0.2498999798795087,6.0,0,0,425,0.00037151702786377696,0.058823529411764705,0.0,0.0,1.7795665634674922,24.8835548028487
1977,tyrrell,Tyrrell,17,0,4,13.114285714285714,0.2368421052631578,0.0,0.25,1.588235294117647,0.2209150971488125,0.7403111739745403,0.215494360254716,7.0,0,0,425,0.0005572755417956654,0.0,0.0,0.0,0.022291021671826616,22.091509714881248
1977,brabham,Brabham,17,0,4,13.314285714285717,0.2368421052631578,0.0,0.25,1.588235294117647,0.2203210377428719,0.7363507779349363,0.2147623168488482,8.0,0,0,425,0.0005572755417956654,0.0,0.0,0.0,0.022291021671826616,22.03210377428719
1977,fittipaldi,Fittipaldi,16,0,0,13.833333333333334,0.0964912280701754,0.0,0.0,0.6875,0.128209136703144,0.7260726072607261,0.1012553020894084,9.0,0,0,400,0.0002412280701754385,0.0,0.0,0.0,0.009649122807017541,12.820913670314399
1977,ensign,Ensign,17,0,0,15.576923076923077,0.087719298245614,0.0,0.0,0.5882352941176471,0.1212757713018265,0.6915460776846916,0.0927115026448557,10.0,0,0,425,0.0002063983488132094,0.0,0.0,0.0,0.008255933952528376,12.12757713018265
1977,surtees,Surtees,17,0,0,15.666666666666666,0.0526315789473684,0.0,0.0,0.3529411764705882,0.1139916623241271,0.6897689768976898,0.083735491337864,11.0,0,0,425,0.00012383900928792564,0.0,0.0,0.0,0.004953560371517026,11.399166232412709
1977,penske,Penske,13,0,0,16.470588235294116,0.0087719298245614,0.0,0.0,0.0769230769230769,0.1028318466521574,0.6738497379149679,0.0699835510576982,12.0,0,0,325,2.6990553306342767e-05,0.0,0.0,0.0,0.0010796221322537107,10.28318466521574
1977,kojima,Kojima,1,0,0,16.5,0.0,0.0,0.0,0.0,0.1009900990099009,0.6732673267326732,0.0677140150427742,13.0,0,0,25,0.0,0.0,0.0,0.0,0.0,10.09900990099009
1977,hesketh,Hesketh,12,0,0,20.035714285714285,0.0,0.0,0.0,0.0,0.0904879773691654,0.6032531824611033,0.0547725334033251,14.0,0,0,300,0.0,0.0,0.0,0.0,0.0,9.04879773691654
1977,march,March,17,0,0,20.044117647058822,0.0,0.0,0.0,0.0,0.0904630168899243,0.6030867792661619,0.0547417752770281,15.0,0,0,425,0.0,0.0,0.0,0.0,0.0,9.046301688992429
1977,renault,Renault,5,0,0,20.2,0.0,0.0,0.0,0.0,0.09,0.6000000000000001,0.0541712120342194,16.0,0,0,125,0.0,0.0,0.0,0.0,0.0,9.0
1977,lec,LEC,5,0,0,21.8,0.0,0.0,0.0,0.0,0.0852475247524752,0.5683168316831684,0.0483148647872768,17.0,0,0,125,0.0,0.0,0.0,0.0,0.0,8.524752475247519
1977,boro,Boro,2,0,0,27.0,0.0,0.0,0.0,0.0,0.0698019801980198,0.4653465346534653,0.0292817362347131,18.0,0,0,50,0.0,0.0,0.0,0.0,0.0,6.980198019801979
1977,brm,BRM,10,0,0,28.5,0.0,0.0,0.0,0.0,0.0653465346534653,0.4356435643564357,0.0237914106907044,19.0,0,0,250,0.0,0.0,0.0,0.0,0.0,6.53465346534653
1977,apollon,Apollon,1,0,0,33.0,0.0,0.0,0.0,0.0,0.0519801980198019,0.3465346534653465,0.0073204340586782,20.0,0,0,25,0.0,0.0,0.0,0.0,0.0,5.19801980198019
1977,mcguire,McGuire,1,0,0,35.0,0.0,0.0,0.0,0.0,0.046039603960396,0.306930693069307,0.0,21.0,0,0,25,0.0,0.0,0.0,0.0,0.0,4.6039603960396
1978,lotus,Lotus,16,8,14,12.625,1.0,1.0,1.0,7.25,0.9125,0.75,1.0,1.0,0,0,400,0.0025,0.5,0.0,0.0,15.1,91.25
1978,ferrari,Ferrari,16,5,9,9.75,0.5603448275862069,0.625,0.6428571428571429,4.0625,0.6125728551919232,0.806930693069307,0.6502509265335169,2.0,0,0,400,0.0014008620689655172,0.3125,0.0,0.0,9.431034482758621,61.257285519192315
1978,brabham,Brabham,16,2,10,11.181818181818182,0.5948275862068966,0.25,0.7142857142857143,4.3125,0.5018236244806746,0.7785778577857786,0.5211047605432026,3.0,0,0,400,0.0014870689655172415,0.125,0.0,0.0,3.8094827586206894,50.182362448067465
1978,tyrrell,Tyrrell,16,1,5,12.46875,0.3534482758620689,0.125,0.3571428571428571,2.5625,0.3166894783690191,0.7530940594059405,0.3052173452477521,4.0,0,0,400,0.0008836206896551723,0.0625,0.0,0.0,1.9103448275862067,31.66894783690191
1978,wolf,Wolf,16,0,4,12.454545454545457,0.2068965517241379,0.0,0.2857142857142857,1.5,0.225814182403462,0.7533753375337533,0.199246441596186,5.0,0,0,400,0.0005172413793103447,0.0,0.0,0.0,0.02068965517241379,22.5814182403462
1978,ligier,Ligier,16,0,2,8.1875,0.1637931034482758,0.0,0.1428571428571428,1.1875,0.1941535994732477,0.8378712871287128,0.1623266104407334,6.0,0,0,400,0.0004094827586206895,0.0,0.0,0.0,0.01637931034482758,19.41535994732477
1978,fittipaldi,Fittipaldi,16,0,1,11.4375,0.146551724137931,0.0,0.0714285714285714,1.0625,0.1631947154075013,0.7735148514851485,0.1262250397593607,7.0,0,0,400,0.0003663793103448275,0.0,0.0,0.0,0.014655172413793102,16.31947154075013
1978,mclaren,McLaren,16,0,1,15.0,0.1379310344827586,0.0,0.0714285714285714,1.0,0.15088889430815,0.7029702970297029,0.111875056430921,8.0,0,0,400,0.00034482758620689647,0.0,0.0,0.0,0.01379310344827586,15.088889430815
1978,williams,Williams,16,0,1,12.25,0.0948275862068965,0.0,0.0714285714285714,0.6875,0.1504365214846607,0.7574257425742574,0.1113475384032412,9.0,0,0,400,0.00023706896551724127,0.0,0.0,0.0,0.009482758620689652,15.04365214846607
1978,arrows,Arrows,15,0,1,16.392857142857142,0.0948275862068965,0.0,0.0761904761904761,0.7333333333333333,0.1393214814092246,0.6753889674681754,0.098386140826459,10.0,0,0,375,0.0002528735632183907,0.0,0.0,0.0,0.010114942528735628,13.93214814092246
1978,renault,Renault,14,0,0,15.642857142857142,0.0258620689655172,0.0,0.0,0.2142857142857142,0.1087084816856069,0.6902404526166903,0.0626879105238424,11.0,0,0,350,7.389162561576343e-05,0.0,0.0,0.0,0.0029556650246305373,10.87084816856069
1978,shadow,Shadow,16,0,0,18.11764705882353,0.0517241379310344,0.0,0.0,0.375,0.1065300343421765,0.6412347117064647,0.0601475938064348,12.0,0,0,400,0.000129310344827586,0.0,0.0,0.0,0.00517241379310344,10.65300343421765
1978,martini,Martini,7,0,0,18.571428571428573,0.0,0.0,0.0,0.0,0.0948373408769448,0.6322489391796322,0.0465125868502979,13.0,0,0,175,0.0,0.0,0.0,0.0,0.0,9.48373408769448
1978,ats-wheels,ATS,16,0,0,19.15625,0.0,0.0,0.0,0.0,0.0931002475247524,0.6206683168316831,0.0444869389522297,14.0,0,0,400,0.0,0.0,0.0,0.0,0.0,9.31002475247524
1978,surtees,Surtees,16,0,0,19.96875,0.0086206896551724,0.0,0.0,0.0625,0.0924110191191533,0.6045792079207921,0.0436832204477931,15.0,0,0,400,2.1551724137931e-05,0.0,0.0,0.0,0.0008620689655172401,9.24110191191533
1978,ensign,Ensign,16,0,0,20.32,0.0086206896551724,0.0,0.0,0.0625,0.0913677022874701,0.5976237623762376,0.0424665946720679,16.0,0,0,400,2.1551724137931e-05,0.0,0.0,0.0,0.0008620689655172401,9.13677022874701
1978,merzario,Merzario,16,0,0,23.41176470588235,0.0,0.0,0.0,0.0,0.0804601048340128,0.5364006988934188,0.0297470987240328,17.0,0,0,400,0.0,0.0,0.0,0.0,0.0,8.046010483401279
1978,theodore,Theodore,7,0,0,26.142857142857142,0.0,0.0,0.0,0.0,0.0723479490806223,0.4823196605374823,0.0202874049027895,18.0,0,0,175,0.0,0.0,0.0,0.0,0.0,7.23479490806223
1978,hesketh,Hesketh,6,0,0,27.0,0.0,0.0,0.0,0.0,0.0698019801980198,0.4653465346534653,0.01731851638043,19.0,0,0,150,0.0,0.0,0.0,0.0,0.0,6.980198019801979
1978,march,March,1,0,0,32.0,0.0,0.0,0.0,0.0,0.0549504950495049,0.3663366336633663,0.0,20.0,0,0,25,0.0,0.0,0.0,0.0,0.0,5.49504950495049
1979,ferrari,Ferrari,15,6,13,5.2,1.0,1.0,1.0,7.533333333333333,0.9345544554455446,0.897029702970297,1.0,1.0,0,0,375,0.0026666666666666666,0.4,0.0,0.0,12.106666666666666,93.45544554455446
1979,williams,Williams,15,5,10,9.433333333333334,0.6637168141592921,0.8333333333333333,0.7692307692307692,5.0,0.7386979198260193,0.8132013201320132,0.7738997588573316,2.0,0,0,375,0.001769911504424779,0.3333333333333333,0.0,0.0,10.070796460176991,73.86979198260192
1979,ligier,Ligier,15,3,8,11.433333333333334,0.5398230088495575,0.5,0.6153846153846153,4.066666666666666,0.5528503595764613,0.7735973597359735,0.5593540555174602,3.0,0,0,375,0.00143952802359882,0.2,0.0,0.0,6.0575811209439525,55.28503595764613
1979,renault,Renault,15,1,4,15.6,0.2300884955752212,0.1666666666666665,0.3076923076923076,1.7333333333333334,0.2849374757080881,0.691089108910891,0.2500706943252588,4.0,0,0,375,0.0006135693215339232,0.06666666666666667,0.0,0.0,2.024542772861357,28.493747570808807
1979,lotus,Lotus,15,0,5,13.341463414634148,0.3451327433628318,0.0,0.3846153846153846,2.6,0.2755522856740338,0.735812605650809,0.2392362653226359,5.0,0,0,375,0.0009203539823008848,0.0,0.0,0.0,0.036814159292035395,27.55522856740338
1979,tyrrell,Tyrrell,15,0,4,10.65625,0.247787610619469,0.0,0.3076923076923076,1.8666666666666667,0.2448283713241984,0.7889851485148515,0.203768036389805,6.0,0,0,375,0.0006607669616519173,0.0,0.0,0.0,0.026430678466076694,24.482837132419842
1979,mclaren,McLaren,15,0,1,13.266666666666667,0.1327433628318584,0.0,0.0769230769230768,1.0,0.1563735012030814,0.7372937293729374,0.1016541732942191,7.0,0,0,375,0.0003539823008849557,0.0,0.0,0.0,0.01415929203539823,15.637350120308142
1979,brabham,Brabham,15,0,0,15.233333333333333,0.0619469026548672,0.0,0.0,0.4666666666666667,0.1171418557784981,0.6983498349834983,0.0563644694665483,8.0,0,0,375,0.0001651917404129792,0.0,0.0,0.0,0.006607669616519168,11.71418557784981
1979,arrows,Arrows,15,0,0,14.233333333333333,0.0442477876106194,0.0,0.0,0.3333333333333333,0.1165723297993516,0.7181518151815182,0.0557069986253801,9.0,0,0,375,0.00011799410029498507,0.0,0.0,0.0,0.004719764011799403,11.65723297993516
1979,shadow,Shadow,15,0,0,15.233333333333333,0.0265486725663716,0.0,0.0,0.2,0.110062209760799,0.6983498349834983,0.0481916011640268,10.0,0,0,375,7.079646017699093e-05,0.0,0.0,0.0,0.0028318584070796374,11.0062209760799
1979,fittipaldi,Fittipaldi,15,0,0,15.705882352941176,0.0088495575221238,0.0,0.0,0.0666666666666666,0.1051187758026192,0.6889924286546302,0.0424848137623105,11.0,0,0,375,2.35988200589968e-05,0.0,0.0,0.0,0.0009439528023598721,10.51187758026192
1979,ats-wheels,ATS,15,0,0,17.6,0.0176991150442477,0.0,0.0,0.1333333333333333,0.1012625952860772,0.6514851485148514,0.0380331709211773,12.0,0,0,375,4.719764011799387e-05,0.0,0.0,0.0,0.001887905604719755,10.12625952860772
1979,wolf,Wolf,15,0,0,16.533333333333335,0.0,0.0,0.0,0.0,0.1008910891089108,0.6726072607260726,0.0376042976340153,13.0,0,0,375,0.0,0.0,0.0,0.0,0.0,10.08910891089108
1979,alfa-romeo,Alfa Romeo,5,0,0,18.285714285714285,0.0,0.0,0.0,0.0,0.0956859971711456,0.637906647807638,0.0315954476429959,14.0,0,0,125,0.0,0.0,0.0,0.0,0.0,9.56859971711456
1979,ensign,Ensign,15,0,0,20.133333333333333,0.0,0.0,0.0,0.0,0.0901980198019802,0.6013201320132013,0.025260029717682,15.0,0,0,375,0.0,0.0,0.0,0.0,0.0,9.01980198019802
1979,rebaque,Rebaque,3,0,0,24.0,0.0,0.0,0.0,0.0,0.0787128712871287,0.5247524752475248,0.012001371585324,16.0,0,0,75,0.0,0.0,0.0,0.0,0.0,7.87128712871287
1979,merzario,Merzario,15,0,0,25.866666666666667,0.0,0.0,0.0,0.0,0.0731683168316831,0.4877887788778877,0.0056006400731512,17.0,0,0,375,0.0,0.0,0.0,0.0,0.0,7.316831683168309
1979,kauhsen,Kauhsen,2,0,0,27.5,0.0,0.0,0.0,0.0,0.0683168316831683,0.4554455445544554,0.0,18.0,0,0,50,0.0,0.0,0.0,0.0,0.0,6.83168316831683
