year,constructorId,name,races,wins,podiums,avg_finish,total_points,win_rate,podium_rate,avg_points,TDI
1964,lotus,Lotus,10,6,10,11.471698113207546,104.0,0.6,1.0,10.4,0.5689873755334282
1964,porsche,Porsche,2,0,0,20.0,0.0,0.0,0.0,0.0,0.005000000000000001
1964,scirocco,Scirocco,2,0,0,19.0,0.0,0.0,0.0,0.0,0.005263157894736842
1965,alfa-special,Alfa Special,1,0,0,10.0,0.0,0.0,0.0,0.0,0.010000000000000002
1965,brabham,Brabham,10,0,12,11.272727272727273,87.0,0.0,1.2,8.7,0.36765475152571925
1965,brm,BRM,10,3,11,8.517241379310345,81.0,0.3,1.1,8.1,0.46147062041798886
1965,cooper,Cooper,10,0,1,12.416666666666666,14.0,0.0,0.1,1.4,0.04251315073462725
1965,ferrari,Ferrari,10,0,4,8.782608695652174,32.0,0.0,0.4,3.2,0.133007760235483
1965,honda,Honda,8,1,1,11.928571428571429,13.0,0.125,0.125,1.625,0.10061296326266386
1965,lds,LDS,1,0,0,21.0,0.0,0.0,0.0,0.0,0.004761904761904762
1965,lotus,Lotus,10,6,8,12.06060606060606,72.0,0.6,0.8,7.2,0.4969401059350808
1966,brabham,Brabham,9,8,21,11.013157894736842,142.0,0.8888888888888888,2.3333333333333335,15.777777777777779,1.0545755432852206
1966,brm,BRM,9,1,4,10.52,34.0,0.1111111111111111,0.4444444444444444,3.7777777777777777,0.19058678450313432
1966,cooper,Cooper,9,1,6,9.642857142857142,49.0,0.1111111111111111,0.6666666666666666,5.444444444444445,0.25826826826826826
1966,eagle,Eagle,8,0,0,13.272727272727273,4.0,0.0,0.0,0.5,0.010912624953720845
1966,ferrari,Ferrari,7,2,6,8.375,42.0,0.2857142857142857,0.8571428571428571,6.0,0.3810522676194318
1966,honda,Honda,3,0,0,9.0,3.0,0.0,0.0,1.0,0.01786786786786787
1966,lotus,Lotus,9,2,4,12.363636363636363,39.0,0.2222222222222222,0.4444444444444444,4.333333333333333,0.23736751457339694
1966,matra,Matra,1,0,0,13.25,0.0,0.0,0.0,0.0,0.007547169811320755
1966,mclaren,McLaren,6,0,0,11.333333333333334,5.0,0.0,0.0,0.8333333333333334,0.014454160042395338
1966,shannon,Shannon,1,0,0,20.0,0.0,0.0,0.0,0.0,0.005000000000000001
1967,brabham,Brabham,11,8,28,7.216216216216216,204.0,0.7272727272727273,2.5454545454545454,18.545454545454547,1.0664375304824742
1967,brm,BRM,11,0,2,11.411764705882353,21.0,0.0,0.18181818181818182,1.9090909090909092,0.06711669495174649
1967,cooper,Cooper,11,2,4,10.456521739130435,74.0,0.18181818181818182,0.36363636363636365,6.7272727272727275,0.21865431865431867
1967,eagle,Eagle,11,1,2,13.705882352941176,13.0,0.09090909090909091,0.18181818181818182,1.1818181818181819,0.09709957714249559
1967,ferrari,Ferrari,10,0,4,6.875,23.0,0.0,0.4,2.3,0.13008599508599508
1967,honda,Honda,9,1,2,7.111111111111111,20.0,0.1111111111111111,0.2222222222222222,2.2222222222222223,0.12907751501501502
1967,lds,LDS,1,0,0,9.0,0.0,0.0,0.0,0.0,0.011111111111111112
1967,lola,Lola,1,0,0,17.666666666666668,0.0,0.0,0.0,0.0,0.005660377358490566
1967,lotus,Lotus,11,8,13,10.140350877192983,106.0,0.7272727272727273,1.1818181818181819,9.636363636363637,0.6613357931697033
1967,matra,Matra,4,0,0,14.0,0.0,0.0,0.0,0.0,0.007142857142857143
1967,mclaren,McLaren,6,0,0,11.5,3.0,0.0,0.0,0.5,0.012074030552291422
1967,protos,Protos,1,0,0,17.5,0.0,0.0,0.0,0.0,0.005714285714285714
1968,brabham,Brabham,12,0,2,12.941176470588236,12.0,0.0,0.16666666666666666,1.0,0.05615069615069615
1968,brm,BRM,12,0,4,10.545454545454545,28.0,0.0,0.3333333333333333,2.3333333333333335,0.10858185771978876
1968,cooper,Cooper,12,0,2,11.8,20.0,0.0,0.16666666666666666,1.6666666666666667,0.06140250419911437
1968,eagle,Eagle,6,0,0,14.333333333333334,0.0,0.0,0.0,0.0,0.0069767441860465115
1968,ferrari,Ferrari,11,1,5,10.625,37.0,0.09090909090909091,0.45454545454545453,3.3636363636363638,0.18213903743315507
1968,honda,Honda,12,0,2,10.4,14.0,0.0,0.16666666666666666,1.1666666666666667,0.059164934164934166
1968,lds,LDS,1,0,0,15.0,0.0,0.0,0.0,0.0,0.006666666666666667
1968,lola,Lola,1,0,0,10.0,0.0,0.0,0.0,0.0,0.010000000000000002
1968,lotus,Lotus,12,5,9,9.973684210526315,75.0,0.4166666666666667,0.75,6.25,0.4064227816206708
1968,matra,Matra,12,6,12,8.509803921568627,100.0,0.5,1.0,8.333333333333334,0.518057458380039
1968,mclaren,McLaren,12,6,12,9.430769230769231,116.0,0.5,1.0,9.666666666666666,0.52591890422233
1969,bmw,BMW,1,0,0,24.0,0.0,0.0,0.0,0.0,0.004166666666666667
1969,brabham,Brabham,11,2,9,8.651162790697674,68.0,0.18181818181818182,0.8181818181818182,6.181818181818182,0.3306009088267153
1969,brm,BRM,10,0,1,11.961538461538462,7.0,0.0,0.1,0.7,0.038089858347093074
1969,cooper,Cooper,1,0,0,7.0,0.0,0.0,0.0,0.0,0.014285714285714285
1969,eagle,Eagle,1,0,0,20.0,0.0,0.0,0.0,0.0,0.005000000000000001
1969,ferrari,Ferrari,10,0,1,9.5,7.0,0.0,0.1,0.7,0.040256045519203414
1969,lotus,Lotus,11,2,7,10.0,59.0,0.18181818181818182,0.6363636363636364,5.363636363636363,0.27805896805896807
1969,matra,Matra,11,6,10,6.037037037037037,85.0,0.5454545454545454,0.9090909090909091,7.7272727272727275,0.5142302648437618
1969,mclaren,McLaren,11,1,5,8.642857142857142,49.0,0.09090909090909091,0.45454545454545453,4.454545454545454,0.1916685280321644
1969,tecno,Tecno,1,0,0,16.0,0.0,0.0,0.0,0.0,0.00625
1970,bellasi,Bellasi,5,0,0,23.2,0.0,0.0,0.0,0.0,0.004310344827586208
1970,brabham,Brabham,13,1,5,11.344827586206897,35.0,0.07692307692307693,0.38461538461538464,2.6923076923076925,0.15392893477999858
1970,brm,BRM,13,1,2,13.54054054054054,25.0,0.07692307692307693,0.15384615384615385,1.9230769230769231,0.0896097617654504
1970,de-tomaso,De Tomaso,11,0,0,16.90909090909091,0.0,0.0,0.0,0.0,0.005913978494623656
1970,ferrari,Ferrari,13,4,9,8.04,76.0,0.3076923076923077,0.6923076923076923,5.846153846153846,0.3480926966001593
1970,lotus,Lotus,13,6,7,12.510204081632653,70.0,0.46153846153846156,0.5384615384615384,5.384615384615385,0.36360678032782434
1970,march,March,13,1,8,11.682539682539682,55.0,0.07692307692307693,0.6153846153846154,4.230769230769231,0.2217614458103589
1970,matra,Matra,13,0,3,9.26923076923077,24.0,0.0,0.23076923076923078,1.8461538461538463,0.08095470190905876
1970,mclaren,McLaren,12,0,5,12.731707317073171,36.0,0.0,0.4166666666666667,3.0,0.13229134306720514
1970,surtees,Surtees,7,0,0,13.0,3.0,0.0,0.0,0.42857142857142855,0.010588060588060588
1970,tyrrell,Tyrrell,3,0,0,15.0,0.0,0.0,0.0,0.0,0.006666666666666667
1971,bellasi,Bellasi,1,0,0,20.0,0.0,0.0,0.0,0.0,0.005000000000000001
1971,brabham,Brabham,11,0,1,15.32,7.0,0.0,0.09090909090909091,0.6363636363636364,0.03355444217063016
1971,brm,BRM,11,2,4,11.578947368421053,42.0,0.18181818181818182,0.36363636363636365,3.8181818181818183,0.19807125307125306
1971,ferrari,Ferrari,11,2,7,13.068965517241379,44.0,0.18181818181818182,0.6363636363636364,4.0,0.2664969238847867
1971,lotus,Lotus,11,0,3,12.48,25.0,0.0,0.2727272727272727,2.272727272727273,0.09155090405090405
1971,march,March,11,0,5,14.649122807017545,37.0,0.0,0.45454545454545453,3.3636363636363638,0.14318998366902558
1971,matra,Matra,10,0,1,10.411764705882353,10.0,0.0,0.1,1.0,0.04136127653076806
1971,mclaren,McLaren,11,0,1,14.96551724137931,13.0,0.0,0.09090909090909091,1.1818181818181819,0.037394558362300295
1971,surtees,Surtees,11,0,0,13.428571428571429,9.0,0.0,0.0,0.8181818181818182,0.012975064038893827
1971,tyrrell,Tyrrell,11,7,11,7.913043478260869,88.0,0.6363636363636364,1.0,8.0,0.5712368712368713
1972,brabham,Brabham,12,0,0,14.303030303030303,7.0,0.0,0.0,0.5833333333333334,0.010932966865170257
1972,brm,BRM,12,1,1,16.94,14.0,0.08333333333333333,0.08333333333333333,1.1666666666666667,0.06795273727091909
1972,connew,Connew,2,0,0,24.0,0.0,0.0,0.0,0.0,0.004166666666666667
1972,eifelland,Eifelland,8,0,0,14.875,0.0,0.0,0.0,0.0,0.0067226890756302525
1972,ferrari,Ferrari,12,1,6,10.5,47.0,0.08333333333333333,0.5,3.9166666666666665,0.19432110682110681
1972,lotus,Lotus,12,5,8,13.642857142857142,61.0,0.4166666666666667,0.6666666666666666,5.083333333333333,0.3750100231121174
1972,march,March,12,0,1,14.758620689655173,15.0,0.0,0.08333333333333333,1.25,0.03605498021385872
1972,matra,Matra,12,0,1,10.416666666666666,12.0,0.0,0.08333333333333333,1.0,0.03719009009009009
1972,mclaren,McLaren,12,1,11,6.68,66.0,0.08333333333333333,0.9166666666666666,5.5,0.3146322220424017
1972,politoys,Politoys,1,0,0,24.0,0.0,0.0,0.0,0.0,0.004166666666666667
1972,surtees,Surtees,12,0,1,16.05263157894737,18.0,0.0,0.08333333333333333,1.5,0.03719797666518978
1972,tecno,Tecno,8,0,0,24.0,0.0,0.0,0.0,0.0,0.004166666666666667
1972,tyrrell,Tyrrell,12,4,7,10.0,60.0,0.3333333333333333,0.5833333333333334,5.0,0.32295045045045045
1973,brabham,Brabham,15,0,2,12.878048780487806,22.0,0.0,0.13333333333333333,1.4666666666666666,0.05100839475839476
1973,brm,BRM,15,0,0,13.688888888888888,13.0,0.0,0.0,0.8666666666666667,0.013161050661050663
1973,ensign,Ensign,7,0,0,18.857142857142858,0.0,0.0,0.0,0.0,0.005303030303030303
1973,ferrari,Ferrari,13,0,0,11.0,14.0,0.0,0.0,1.0769230769230769,0.016367416367416367
1973,iso-marlboro,Iso-Marlboro,15,0,0,14.0,2.0,0.0,0.0,0.13333333333333333,0.008043758043758044
1973,lotus,Lotus,15,7,15,8.67741935483871,107.0,0.4666666666666667,1.0,7.133333333333334,0.4963890284336381
1973,march,March,15,0,2,14.976190476190476,14.0,0.0,0.13333333333333333,0.9333333333333333,0.04631690514043455
1973,mclaren,McLaren,15,3,8,8.942857142857143,68.0,0.2,0.5333333333333333,4.533333333333333,0.2551460725901621
1973,shadow,Shadow,13,0,2,15.692307692307692,9.0,0.0,0.15384615384615385,0.6923076923076923,0.04951184215890099
1973,surtees,Surtees,15,0,1,15.085714285714285,7.0,0.0,0.06666666666666667,0.4666666666666667,0.0264486076986077
1973,tecno,Tecno,5,0,0,17.6,1.0,0.0,0.0,0.2,0.007033169533169533
1973,tyrrell,Tyrrell,15,5,15,7.787878787878788,118.0,0.3333333333333333,1.0,7.866666666666666,0.4493269534125565
1974,amon,Amon,4,0,0,28.0,0.0,0.0,0.0,0.0,0.0035714285714285713
1974,brabham,Brabham,15,3,5,15.163636363636364,46.0,0.2,0.3333333333333333,3.066666666666667,0.19064877827467755
1974,brm,BRM,15,0,1,16.825,10.0,0.0,0.06666666666666667,0.6666666666666666,0.027114707575331645
1974,ensign,Ensign,12,0,0,23.583333333333332,0.0,0.0,0.0,0.0,0.004240282685512368
1974,ferrari,Ferrari,15,3,12,8.933333333333334,90.0,0.2,0.8,6.0,0.33173457039128684
1974,hesketh,Hesketh,13,0,3,15.714285714285714,15.0,0.0,0.23076923076923078,1.1538461538461537,0.07185220185220186
1974,iso-marlboro,Iso-Marlboro,15,0,0,19.678571428571427,4.0,0.0,0.0,0.26666666666666666,0.006883471493271857
1974,lola,Lola,15,0,0,14.7,1.0,0.0,0.0,0.06666666666666667,0.007253171538885825
1974,lotus,Lotus,15,3,6,12.909090909090908,47.0,0.2,0.4,3.1333333333333333,0.20891765004441062
1974,lyncar,Lyncar,1,0,0,31.0,0.0,0.0,0.0,0.0,0.0032258064516129032
1974,maki,Maki,2,0,0,32.0,0.0,0.0,0.0,0.0,0.003125
1974,march,March,15,0,0,17.242424242424242,6.0,0.0,0.0,0.4,0.008502351208853846
1974,mclaren,McLaren,15,4,10,9.326086956521738,87.0,0.26666666666666666,0.6666666666666666,5.8,0.3232451332451332
1974,parnelli,Parnelli,2,0,0,17.0,0.0,0.0,0.0,0.0,0.0058823529411764705
1974,penske,Penske,2,0,0,16.0,0.0,0.0,0.0,0.0,0.00625
1974,shadow,Shadow,14,0,1,15.607142857142858,7.0,0.0,0.07142857142857142,0.5,0.027642843889983476
1974,surtees,Surtees,15,0,0,21.444444444444443,3.0,0.0,0.0,0.2,0.0060145637865845125
1974,token,Token,4,0,0,18.25,0.0,0.0,0.0,0.0,0.005479452054794521
1974,trojan,Trojan,8,0,0,18.875,0.0,0.0,0.0,0.0,0.005298013245033113
1974,tyrrell,Tyrrell,15,2,7,9.516129032258064,59.0,0.13333333333333333,0.4666666666666667,3.933333333333333,0.20708505115284778
1975,brabham,Brabham,14,2,9,9.892857142857142,61.0,0.14285714285714285,0.6428571428571429,4.357142857142857,0.2574056005463948
1975,brm,BRM,11,0,0,18.545454545454547,0.0,0.0,0.0,0.0,0.005392156862745098
1975,ensign,Ensign,9,0,0,16.181818181818183,1.0,0.0,0.0,0.1111111111111111,0.006930526031649627
1975,ferrari,Ferrari,14,6,11,7.142857142857143,89.5,0.42857142857142855,0.7857142857142857,6.392857142857143,0.4250521235521236
1975,fittipaldi,Fittipaldi,14,0,0,18.285714285714285,0.0,0.0,0.0,0.0,0.0054687500000000005
1975,frank-williams-racing-cars,Frank Williams Racing Cars,14,0,1,18.11111111111111,6.0,0.0,0.07142857142857142,0.42857142857142855,0.02627436814553379
1975,hesketh,Hesketh,14,1,4,11.73076923076923,33.0,0.07142857142857142,0.2857142857142857,2.357142857142857,0.12445123109057535
1975,hill,Hill,11,0,0,14.2,3.0,0.0,0.0,0.2727272727272727,0.008885005363878604
1975,lola,Lola,3,0,0,14.0,0.0,0.0,0.0,0.0,0.007142857142857143
1975,lotus,Lotus,14,0,1,14.161290322580646,9.0,0.0,0.07142857142857142,0.6428571428571429,0.02926227561762869
1975,lyncar,Lyncar,1,0,0,17.0,0.0,0.0,0.0,0.0,0.0058823529411764705
1975,maki,Maki,5,0,0,27.4,0.0,0.0,0.0,0.0,0.003649635036496351
1975,march,March,14,1,1,16.696969696969695,9.0,0.07142857142857142,0.07142857142857142,0.6428571428571429,0.05676131148000477
1975,mclaren,McLaren,14,3,10,10.137931034482758,65.0,0.21428571428571427,0.7142857142857143,4.642857142857143,0.30552031623460196
1975,parnelli,Parnelli,12,0,0,14.333333333333334,5.0,0.0,0.0,0.4166666666666667,0.009792059501361828
1975,penske,Penske,10,0,0,12.1,2.0,0.0,0.0,0.2,0.009615814161268707
1975,shadow,Shadow,14,0,1,14.428571428571429,9.5,0.0,0.07142857142857142,0.6785714285714286,0.029372778011391872
1975,surtees,Surtees,11,0,0,14.833333333333334,0.0,0.0,0.0,0.0,0.006741573033707865
1975,tyrrell,Tyrrell,14,1,4,10.483870967741936,32.0,0.07142857142857142,0.2857142857142857,2.2857142857142856,0.12498247698247697
1976,boro,Boro,6,0,0,18.166666666666668,0.0,0.0,0.0,0.0,0.005504587155963303
1976,brabham,Brabham,16,0,0,17.5531914893617,11.0,0.0,0.0,0.6875,0.010342239967239968
1976,brm,BRM,1,0,0,22.0,0.0,0.0,0.0,0.0,0.004545454545454546
1976,ensign,Ensign,14,0,0,14.642857142857142,2.0,0.0,0.0,0.14285714285714285,0.007794519257933893
1976,ferrari,Ferrari,15,6,13,8.233333333333333,99.0,0.4,0.8666666666666667,6.6,0.43340701024911554
1976,fittipaldi,Fittipaldi,16,0,0,17.6,3.0,0.0,0.0,0.1875,0.006948710073710074
1976,hesketh,Hesketh,15,0,0,18.73913043478261,0.0,0.0,0.0,0.0,0.0053364269141531325
1976,kojima,Kojima,1,0,0,11.0,0.0,0.0,0.0,0.0,0.009090909090909092
1976,ligier,Ligier,16,0,3,12.5,20.0,0.0,0.1875,1.25,0.06332094594594595
1976,lotus,Lotus,16,1,5,14.516129032258064,32.0,0.0625,0.3125,2.0,0.1235274024024024
1976,maki,Maki,1,0,0,27.0,0.0,0.0,0.0,0.0,0.003703703703703704
1976,march,March,16,1,1,15.981818181818182,19.0,0.0625,0.0625,1.1875,0.05490575900132214
1976,mclaren,McLaren,16,6,10,9.03125,88.0,0.375,0.625,5.5,0.3544848265220238
1976,parnelli,Parnelli,2,0,0,10.5,1.0,0.0,0.0,0.5,0.012902187902187903
1976,penske,Penske,16,1,3,11.176470588235293,20.0,0.0625,0.1875,1.25,0.08926831436699857
1976,shadow,Shadow,16,0,1,11.666666666666666,10.0,0.0,0.0625,0.625,0.02841940154440154
1976,surtees,Surtees,15,0,0,15.18421052631579,7.0,0.0,0.0,0.4666666666666667,0.009738941714678283
1976,tyrrell,Tyrrell,16,1,12,11.195121951219512,88.0,0.0625,0.75,5.5,0.25859462403580047
1976,wolf-williams,Wolf-Williams,16,0,0,18.464285714285715,0.0,0.0,0.0,0.0,0.005415860735009671
1977,apollon,Apollon,1,0,0,33.0,0.0,0.0,0.0,0.0,0.0030303030303030307
1977,boro,Boro,2,0,0,27.0,0.0,0.0,0.0,0.0,0.003703703703703704
1977,brabham,Brabham,17,0,4,13.314285714285715,27.0,0.0,0.23529411764705882,1.588235294117647,0.07706557858034757
1977,brm,BRM,10,0,0,28.5,0.0,0.0,0.0,0.0,0.0035087719298245615
1977,ensign,Ensign,17,0,0,15.576923076923077,10.0,0.0,0.0,0.5882352941176471,0.010394315884511963
1977,ferrari,Ferrari,17,4,16,7.5588235294117645,114.0,0.23529411764705882,0.9411764705882353,6.705882352941177,0.38795135258856933
1977,fittipaldi,Fittipaldi,16,0,0,13.833333333333334,11.0,0.0,0.0,0.6875,0.011874185932920873
1977,hesketh,Hesketh,12,0,0,20.035714285714285,0.0,0.0,0.0,0.0,0.004991087344028521
1977,kojima,Kojima,1,0,0,16.5,0.0,0.0,0.0,0.0,0.0060606060606060615
1977,lec,LEC,5,0,0,21.8,0.0,0.0,0.0,0.0,0.004587155963302752
1977,ligier,Ligier,17,1,2,11.444444444444445,18.0,0.058823529411764705,0.11764705882352941,1.0588235294117647,0.06883325358482412
1977,lotus,Lotus,17,5,7,11.794117647058824,67.0,0.29411764705882354,0.4117647058823529,3.9411764705882355,0.25569660903385416
1977,march,March,17,0,0,20.044117647058822,0.0,0.0,0.0,0.0,0.004988994864269993
1977,mcguire,McGuire,1,0,0,35.0,0.0,0.0,0.0,0.0,0.002857142857142857
1977,mclaren,McLaren,17,3,7,13.377358490566039,65.0,0.17647058823529413,0.4117647058823529,3.823529411764706,0.20683938730068324
1977,penske,Penske,13,0,0,16.470588235294116,1.0,0.0,0.0,0.07692307692307693,0.006591179091179092
1977,renault,Renault,5,0,0,20.2,0.0,0.0,0.0,0.0,0.004950495049504951
1977,shadow,Shadow,17,1,2,13.029411764705882,24.0,0.058823529411764705,0.11764705882352941,1.411764705882353,0.07015507075260097
1977,surtees,Surtees,17,0,0,15.666666666666666,6.0,0.0,0.0,0.35294117647058826,0.008767716402259583
1977,tyrrell,Tyrrell,17,0,4,13.114285714285714,27.0,0.0,0.23529411764705882,1.588235294117647,0.07718012129776836
1977,wolf,Wolf,17,3,9,9.058823529411764,55.0,0.17647058823529413,0.5294117647058824,3.235294117647059,0.23584023289905642
1978,arrows,Arrows,15,0,1,16.392857142857142,11.0,0.0,0.06666666666666667,0.7333333333333333,0.02772183948654537
1978,ats-wheels,ATS,16,0,0,19.15625,0.0,0.0,0.0,0.0,0.005220228384991844
1978,brabham,Brabham,16,2,10,11.181818181818182,69.0,0.125,0.625,4.3125,0.2443316029444078
1978,ensign,Ensign,16,0,0,20.32,1.0,0.0,0.0,0.0625,0.005343557139816982
1978,ferrari,Ferrari,16,5,9,9.75,65.0,0.3125,0.5625,4.0625,0.3033307345807346
1978,fittipaldi,Fittipaldi,16,0,1,11.4375,17.0,0.0,0.0625,1.0625,0.03154722345296116
1978,hesketh,Hesketh,6,0,0,27.0,0.0,0.0,0.0,0.0,0.003703703703703704
1978,ligier,Ligier,16,0,2,8.1875,19.0,0.0,0.125,1.1875,0.051487389106663915
1978,lotus,Lotus,16,8,14,12.625,116.0,0.5,0.875,7.25,0.4756572785656944
1978,march,March,1,0,0,32.0,0.0,0.0,0.0,0.0,0.003125
1978,martini,Martini,7,0,0,18.571428571428573,0.0,0.0,0.0,0.0,0.005384615384615384
1978,mclaren,McLaren,16,0,1,15.0,16.0,0.0,0.0625,1.0,0.029048423423423425
1978,merzario,Merzario,16,0,0,23.41176470588235,0.0,0.0,0.0,0.0,0.004271356783919599
1978,renault,Renault,14,0,0,15.642857142857142,3.0,0.0,0.0,0.21428571428571427,0.00784057051180339
1978,shadow,Shadow,16,0,0,18.11764705882353,6.0,0.0,0.0,0.375,0.008053264303264304
1978,surtees,Surtees,16,0,0,19.96875,1.0,0.0,0.0,0.0625,0.005430122023431883
1978,theodore,Theodore,7,0,0,26.142857142857142,0.0,0.0,0.0,0.0,0.0038251366120218584
1978,tyrrell,Tyrrell,16,1,5,12.46875,41.0,0.0625,0.3125,2.5625,0.12845923931450248
1978,williams,Williams,16,0,1,12.25,11.0,0.0,0.0625,0.6875,0.02843353557639272
1978,wolf,Wolf,16,0,4,12.454545454545455,24.0,0.0,0.25,1.5,0.0806643322154271
1979,alfa-romeo,Alfa Romeo,5,0,0,18.285714285714285,0.0,0.0,0.0,0.0,0.0054687500000000005
1979,arrows,Arrows,15,0,0,14.233333333333333,5.0,0.0,0.0,0.3333333333333333,0.009278013376374033
1979,ats-wheels,ATS,15,0,0,17.6,2.0,0.0,0.0,0.13333333333333333,0.006582719082719083
1979,brabham,Brabham,15,0,0,15.233333333333333,7.0,0.0,0.0,0.4666666666666667,0.009717704575472629
1979,ensign,Ensign,15,0,0,20.133333333333333,0.0,0.0,0.0,0.0,0.004966887417218544
1979,ferrari,Ferrari,15,6,13,5.2,113.0,0.4,0.8666666666666667,7.533333333333333,0.4467983367983368
1979,fittipaldi,Fittipaldi,15,0,0,15.705882352941176,1.0,0.0,0.0,0.06666666666666667,0.0068174916489523235
1979,kauhsen,Kauhsen,2,0,0,27.5,0.0,0.0,0.0,0.0,0.0036363636363636364
1979,ligier,Ligier,15,3,8,11.433333333333334,61.0,0.2,0.5333333333333333,4.066666666666666,0.249557166495942
1979,lotus,Lotus,15,0,5,13.341463414634147,39.0,0.0,0.3333333333333333,2.6,0.10839633051698865
1979,mclaren,McLaren,15,0,1,13.266666666666667,15.0,0.0,0.06666666666666667,1.0,0.03096111186563448
1979,merzario,Merzario,15,0,0,25.866666666666667,0.0,0.0,0.0,0.0,0.003865979381443299
1979,rebaque,Rebaque,3,0,0,24.0,0.0,0.0,0.0,0.0,0.004166666666666667
1979,renault,Renault,15,1,4,15.6,26.0,0.06666666666666667,0.26666666666666666,1.7333333333333334,0.11145530145530147
1979,shadow,Shadow,15,0,0,15.233333333333333,3.0,0.0,0.0,0.2,0.007915902773670828
1979,tyrrell,Tyrrell,15,0,4,10.65625,28.0,0.0,0.26666666666666666,1.8666666666666667,0.08866344350215317
1979,williams,Williams,15,5,10,9.433333333333334,75.0,0.3333333333333333,0.6666666666666666,5.0,0.3443844904975647
1979,wolf,Wolf,15,0,0,16.533333333333335,0.0,0.0,0.0,0.0,0.006048387096774193
1980,alfa-romeo,Alfa Romeo,14,0,0,16.5,4.0,0.0,0.0,0.2857142857142857,0.007991107991107992
1980,arrows,Arrows,14,0,1,14.275862068965518,11.0,0.0,0.07142857142857142,0.7857142857142857,0.03017085408389756
1980,ats-wheels,ATS,14,0,0,17.38888888888889,0.0,0.0,0.0,0.0,0.005750798722044728
1980,brabham,Brabham,14,3,6,11.535714285714286,55.0,0.21428571428571427,0.42857142857142855,3.9285714285714284,0.2280702750516992
1980,ensign,Ensign,14,0,0,19.875,0.0,0.0,0.0,0.0,0.005031446540880504
1980,ferrari,Ferrari,14,0,0,12.25,8.0,0.0,0.0,0.5714285714285714,0.012024269167126308
1980,fittipaldi,Fittipaldi,14,0,2,14.642857142857142,11.0,0.0,0.14285714285714285,0.7857142857142857,0.04785243431584894
1980,ligier,Ligier,14,2,10,9.285714285714286,66.0,0.14285714285714285,0.7142857142857143,4.714285714285714,0.27833679833679836
1980,lotus,Lotus,14,0,1,15.03225806451613,14.0,0.0,0.07142857142857142,1.0,0.03126626012892107
1980,mclaren,McLaren,14,0,0,13.571428571428571,11.0,0.0,0.0,0.7857142857142857,0.012677301361511888
1980,osella,Osella,14,0,0,20.571428571428573,0.0,0.0,0.0,0.0,0.004861111111111111
1980,renault,Renault,14,3,4,12.703703703703704,38.0,0.21428571428571427,0.2857142857142857,2.7142857142857144,0.18335434559924355
1980,shadow,Shadow,7,0,0,24.928571428571427,0.0,0.0,0.0,0.0,0.004011461318051576
1980,tyrrell,Tyrrell,14,0,0,14.1,12.0,0.0,0.0,0.8571428571428571,0.012883704373066076
1980,williams,Williams,14,6,18,9.894736842105264,120.0,0.42857142857142855,1.2857142857142858,8.571428571428571,0.5608785837509241
1981,alfa-romeo,Alfa Romeo,15,0,1,12.066666666666666,10.0,0.0,0.06666666666666667,0.6666666666666666,0.029458463988850728
1981,arrows,Arrows,15,0,2,17.666666666666668,10.0,0.0,0.13333333333333333,0.6666666666666666,0.043498215196328405
1981,ats-wheels,ATS,15,0,0,19.4375,1.0,0.0,0.0,0.06666666666666667,0.005595144984212508
1981,brabham,Brabham,15,3,7,10.4,61.0,0.2,0.4666666666666667,4.066666666666666,0.23375952875952877
1981,ensign,Ensign,15,0,0,15.3125,5.0,0.0,0.0,0.3333333333333333,0.008782864497150213
1981,ferrari,Ferrari,15,2,3,13.433333333333334,34.0,0.13333333333333333,0.2,2.2666666666666666,0.12609281738313996
1981,fittipaldi,Fittipaldi,14,0,0,20.928571428571427,0.0,0.0,0.0,0.0,0.004778156996587031
1981,ligier,Ligier,15,2,7,14.129032258064516,44.0,0.13333333333333333,0.4666666666666667,2.933333333333333,0.1968974453905961
1981,lotus,Lotus,14,0,1,12.464285714285714,22.0,0.0,0.07142857142857142,1.5714285714285714,0.036497826111006625
1981,march,March,15,0,0,21.857142857142858,0.0,0.0,0.0,0.0,0.004575163398692811
1981,mclaren,McLaren,15,1,4,12.3,28.0,0.06666666666666667,0.26666666666666666,1.8666666666666667,0.11407602724675896
1981,osella,Osella,15,0,0,22.24137931034483,0.0,0.0,0.0,0.0,0.004496124031007752
1981,renault,Renault,15,3,7,12.6,54.0,0.2,0.4666666666666667,3.6,0.22892749892749895
1981,theodore,Theodore,15,0,0,14.133333333333333,1.0,0.0,0.0,0.06666666666666667,0.007525922148563658
1981,toleman,Toleman,12,0,0,27.0,0.0,0.0,0.0,0.0,0.003703703703703704
1981,tyrrell,Tyrrell,15,0,0,14.966666666666667,10.0,0.0,0.0,0.6666666666666666,0.011186018981119202
1981,williams,Williams,15,4,13,7.433333333333334,95.0,0.26666666666666666,0.8666666666666667,6.333333333333333,0.3795790409243324
1982,alfa-romeo,Alfa Romeo,16,0,1,14.53125,7.0,0.0,0.0625,0.4375,0.02546280151118861
1982,arrows,Arrows,15,0,0,14.833333333333334,5.0,0.0,0.0,0.3333333333333333,0.008993825285960117
1982,ats-wheels,ATS,16,0,0,18.34375,4.0,0.0,0.0,0.25,0.00714063723007505
1982,brabham,Brabham,15,4,9,14.5,78.0,0.26666666666666666,0.6,5.2,0.29869835352593976
1982,ensign,Ensign,14,0,0,21.928571428571427,0.0,0.0,0.0,0.0,0.004560260586319219
